data from new session is written from here:
Fri May  7 15:34:01 2021,-35,310,69
Fri May  7 15:34:01 2021,-33,321,66
Fri May  7 15:34:01 2021,-34,335,50
Fri May  7 15:34:01 2021,18,317,65
Fri May  7 15:34:01 2021,20,288,71
Fri May  7 15:34:01 2021,35,310,72
Fri May  7 15:34:01 2021,28,326,79
Fri May  7 15:34:01 2021,0,306,49
Fri May  7 15:34:01 2021,26,304,47
Fri May  7 15:34:01 2021,27,308,44
Fri May  7 15:34:01 2021,52,291,65
Fri May  7 15:34:01 2021,76,299,76
Fri May  7 15:34:01 2021,51,298,73
Fri May  7 15:34:01 2021,51,289,60
Fri May  7 15:34:01 2021,57,266,65
Fri May  7 15:34:01 2021,34,262,53
Fri May  7 15:34:01 2021,41,261,28
Fri May  7 15:34:01 2021,54,267,63
Fri May  7 15:34:01 2021,76,241,60
Fri May  7 15:34:01 2021,84,220,75
Fri May  7 15:34:01 2021,82,224,66
Fri May  7 15:34:01 2021,72,241,76
Fri May  7 15:34:01 2021,57,227,66
Fri May  7 15:34:01 2021,62,201,69
Fri May  7 15:34:01 2021,80,209,78
Fri May  7 15:34:01 2021,88,195,76
Fri May  7 15:34:01 2021,80,207,74
Fri May  7 15:34:01 2021,106,200,84
Fri May  7 15:34:01 2021,38,177,62
Fri May  7 15:34:01 2021,82,193,61
Fri May  7 15:34:01 2021,73,189,84
Fri May  7 15:34:01 2021,60,186,96
Fri May  7 15:34:01 2021,68,176,84
Fri May  7 15:34:01 2021,66,164,100
Fri May  7 15:34:01 2021,85,171,94
Fri May  7 15:34:01 2021,72,163,77
Fri May  7 15:34:01 2021,53,156,70
Fri May  7 15:34:01 2021,68,161,71
Fri May  7 15:34:01 2021,45,160,84
Fri May  7 15:34:01 2021,56,158,85
Fri May  7 15:34:01 2021,42,156,84
Fri May  7 15:34:01 2021,78,149,91
Fri May  7 15:34:01 2021,74,168,82
Fri May  7 15:34:01 2021,54,176,87
Fri May  7 15:34:01 2021,35,165,68
Fri May  7 15:34:01 2021,22,160,97
Fri May  7 15:34:01 2021,38,157,83
Fri May  7 15:34:01 2021,18,158,96
Fri May  7 15:34:01 2021,37,173,84
